timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest,source_type_service,flowID,pps,bps_oneway,bpp_oneway,bps_twoway,bpp_twoway
2024-01-01 05:34:00,13.896192342323648,UDP,146.193.67.221,61090,outbound,248.134.117.190,59245,REQ,3,0,168,69151,50060,3,146.193.67.221/61090/outbound/248.134.117.190/59245,12.089642677751533,3602.425669334772,297.9761904761905,4976.255242911882,411.61309523809524
2024-01-01 05:35:00,12.314567815459142,UDP,161.126.163.81,10299,inbound,42.41.58.19,22642,ACK,2,3,214,59819,73955,2,161.126.163.81/10299/inbound/42.41.58.19/22642,17.37779215697316,6005.488873686683,345.5841121495327,4857.5801356914835,279.52803738317755
2024-01-01 05:36:00,256.6526291449011,ICMP,229.146.238.155,29701,outbound,73.16.26.174,12958,REQ,1,3,150,34778,46539,1,229.146.238.155/29701/outbound/73.16.26.174/12958,0.584447548812418,181.33069649454083,310.26,135.50611235065517,231.85333333333332
2024-01-01 05:37:00,211.12699202806908,ICMP,168.83.112.224,14293,inbound,2.62.61.99,43561,REQ,2,3,16,87902,31999,2,168.83.112.224/14293/inbound/2.62.61.99/43561,0.07578377281988093,151.56280915396061,1999.9375,416.3465749008234,5493.875
2024-01-01 05:38:00,142.3047313432888,ICMP,76.121.242.142,65081,inbound,19.16.68.166,24310,CON,1,2,91,76386,68426,1,76.121.242.142/65081/inbound/19.16.68.166/24310,0.6394727648266041,480.84135611016717,751.934065934066,536.7776550993954,839.4065934065934
2024-01-01 05:39:00,29.44046477923534,TCP,41.166.1.190,58160,outbound,210.116.245.250,61507,FIN,3,0,120,29683,79637,3,41.166.1.190/58160/outbound/210.116.245.250/61507,4.076022606974507,2705.0184362635737,663.6416666666667,1008.2381586902025,247.35833333333332
2024-01-01 05:40:00,147.535600947538,UDP,29.104.201.193,1430,inbound,199.80.38.35,8636,CON,2,0,956,8176,67360,2,29.104.201.193/1430/inbound/199.80.38.35/8636,6.479791954349668,456.56776782949123,70.4602510460251,55.41713286481473,8.552301255230125
2024-01-01 05:41:00,142.09418405709164,TCP,51.74.204.9,8408,outbound,168.172.131.229,52668,REQ,1,3,253,18106,78848,1,51.74.204.9/8408/outbound/168.172.131.229/52668,1.7805091860645599,554.8995585091637,311.6521739130435,127.4225269679246,71.56521739130434
2024-01-01 05:42:00,52.04324078601355,TCP,142.209.50.117,56225,inbound,153.196.157.203,33093,ACK,3,1,60,15151,69457,3,142.209.50.117/56225/inbound/153.196.157.203/33093,1.152887466149587,1334.6017456058644,1157.6166666666666,291.1232999938732,252.51666666666668
2024-01-01 05:43:00,130.2121096064681,ICMP,201.120.38.27,23577,outbound,196.215.28.200,17229,ACK,4,3,266,4414,73859,4,201.120.38.27/23577/outbound/196.215.28.200/17229,2.0428207545666464,567.2206695922479,277.66541353383457,33.898536882169836,16.593984962406015
2024-01-01 05:44:00,119.61156984577228,TCP,3.83.197.154,25390,outbound,196.50.151.13,28355,ACK,3,2,409,28770,17279,3,3.83.197.154/25390/outbound/196.50.151.13/28355,3.4194016559381883,144.45926946932997,42.24694376528117,240.52857125022416,70.34229828850856
2024-01-01 05:45:00,184.7934444058597,ICMP,117.1.92.165,45060,inbound,69.145.169.56,56921,CON,3,4,31,67651,27435,3,117.1.92.165/45060/inbound/69.145.169.56/56921,0.1677548686841675,148.46305878548824,885.0,366.08982649524563,2182.2903225806454
2024-01-01 05:46:00,190.5645858952064,UDP,131.143.93.39,18393,outbound,211.11.209.16,14958,FIN,4,2,21,10336,42226,4,131.143.93.39/18393/outbound/211.11.209.16/14958,0.11019885935967208,221.5836683486435,2010.7619047619048,54.23882906388432,492.1904761904762
2024-01-01 05:47:00,13.68667253063615,ICMP,2.80.168.253,12819,inbound,30.87.202.98,11119,CON,3,1,731,35668,3310,3,2.80.168.253/12819/inbound/30.87.202.98/11119,53.40962153976687,241.84110437295257,4.528043775649794,2606.0388250073934,48.79343365253078
2024-01-01 05:48:00,112.4463231264787,TCP,12.162.234.64,5509,outbound,23.208.128.78,26982,ACK,4,3,593,60414,3195,4,12.162.234.64/5509/outbound/23.208.128.78/26982,5.273627305118714,28.413556896887506,5.387858347386172,537.2696796145733,101.87858347386172
2024-01-01 05:49:00,187.79538872269947,TCP,55.44.206.217,42693,outbound,32.251.8.14,38032,REQ,4,0,289,92003,7852,4,55.44.206.217/42693/outbound/32.251.8.14/38032,1.5389089261757127,41.81146328142456,27.169550173010382,489.91085790638095,318.34948096885813
2024-01-01 05:50:00,150.99056394816827,ICMP,101.212.61.48,3642,outbound,156.151.187.252,19730,FIN,4,3,543,16452,2313,4,101.212.61.48/3642/outbound/156.151.187.252/19730,3.5962512212776416,15.318838075166086,4.259668508287293,108.96045136732921,30.298342541436465
2024-01-01 05:51:00,256.96130337237787,ICMP,127.222.152.22,31167,outbound,163.213.26.210,44540,CON,1,1,498,45750,26963,1,127.222.152.22/31167/outbound/163.213.26.210/44540,1.9380350016294814,104.93019628300343,54.1425702811245,178.04237213764813,91.86746987951807
2024-01-01 05:52:00,197.6422201225216,TCP,152.248.37.27,30449,inbound,109.75.147.64,39090,CON,2,0,746,10446,57838,2,152.248.37.27/30449/inbound/109.75.147.64/39090,3.7744971673438124,292.6399023657258,77.53083109919571,52.85307963816818,14.002680965147453
2024-01-01 05:53:00,48.96403468172076,UDP,21.181.106.145,23697,outbound,213.176.108.128,32496,FIN,1,2,474,25256,8205,1,21.181.106.145/23697/outbound/213.176.108.128/32496,9.680574794971983,167.57197509017956,17.310126582278482,515.8071667126844,53.28270042194093
2024-01-01 05:54:00,21.26356734538891,UDP,164.98.172.118,10627,outbound,10.46.122.58,35653,FIN,4,4,405,56004,972,4,164.98.172.118/10627/outbound/10.46.122.58/35653,19.04666293390445,45.71199104137068,2.4,2633.8007677787277,138.28148148148148
2024-01-01 05:55:00,192.76154153407404,ICMP,73.180.229.121,40720,inbound,96.189.102.123,47934,REQ,2,4,548,14135,72281,2,73.180.229.121/40720/inbound/96.189.102.123/47934,2.8428907324500265,374.9762500587963,131.89963503649636,73.32894252405315,25.793795620437955
2024-01-01 05:56:00,8.050742031432382,UDP,30.187.107.97,6392,inbound,86.145.111.173,24028,FIN,2,3,961,16208,20722,2,30.187.107.97/6392/inbound/86.145.111.173/24028,119.36787891699713,2573.924231964635,21.562955254942768,2013.2305738675227,16.86576482830385
2024-01-01 05:57:00,175.77409682391163,TCP,32.194.194.155,5645,inbound,160.26.219.17,60234,REQ,4,2,132,2953,38576,4,32.194.194.155/5645/inbound/160.26.219.17/60234,0.7509638927756005,219.46350854326943,292.24242424242425,16.799972540654153,22.37121212121212
2024-01-01 05:58:00,282.0750494033448,ICMP,172.78.40.62,59853,inbound,251.166.176.220,21455,ACK,2,1,324,84256,45394,2,172.78.40.62/59853/inbound/251.166.176.220/21455,1.1486304821547895,160.9288027991806,140.10493827160494,298.7006478531912,260.04938271604937
2024-01-01 05:59:00,172.6847059449761,TCP,23.103.74.47,64524,inbound,82.171.71.53,57757,ACK,2,4,858,4276,19064,2,23.103.74.47/64524/inbound/82.171.71.53/57757,4.968592877434041,110.39773265198434,22.219114219114218,24.761891776116503,4.983682983682984
2024-01-01 06:00:00,116.5121608693359,TCP,160.249.250.56,61318,inbound,223.253.161.70,41112,CON,1,2,132,26020,73402,1,160.249.250.56/61318/inbound/223.253.161.70/41112,1.1329289493483272,629.9943237883781,556.0757575757576,223.32432774275358,197.12121212121212
2024-01-01 06:01:00,193.0221367108617,UDP,118.99.123.160,15743,outbound,164.145.251.37,45159,ACK,2,3,521,54950,40374,2,118.99.123.160/15743/outbound/164.145.251.37/45159,2.69917227566719,209.167718728958,77.49328214971209,284.6823734124992,105.47024952015354
2024-01-01 06:02:00,137.5300418584058,ICMP,152.166.33.183,30251,inbound,187.254.136.250,51274,ACK,4,0,30,6929,38748,4,152.166.33.183/30251/inbound/187.254.136.250/51274,0.21813415886898754,281.7420795951843,1291.6,50.38171956010716,230.96666666666667
2024-01-01 06:03:00,163.73047511584886,ICMP,156.164.6.195,44918,outbound,201.237.199.254,39039,REQ,0,3,627,90766,77219,0,156.164.6.195/44918/outbound/201.237.199.254/39039,3.8294642433325925,471.6226465803819,123.15629984051037,554.3622831105679,144.76236044657097
2024-01-01 06:04:00,282.4452961520799,UDP,165.55.64.192,8590,inbound,179.34.81.132,35526,CON,0,3,301,74027,23434,0,165.55.64.192/8590/inbound/179.34.81.132/35526,1.0656930885403364,82.96827852775496,77.85382059800665,262.0932301175265,245.93687707641195
2024-01-01 06:05:00,115.8921810764522,TCP,47.147.18.156,13330,outbound,142.219.157.3,32409,FIN,0,2,4,84960,3562,0,47.147.18.156/13330/outbound/142.219.157.3/32409,0.03451483924839817,30.735464350698567,890.5,733.0951856359771,21240.0
2024-01-01 06:06:00,288.3610500907919,TCP,202.187.145.219,54846,outbound,167.211.191.152,5687,CON,4,4,325,40767,6116,4,202.187.145.219/54846/outbound/167.211.191.152/5687,1.1270592886857367,21.209521875698357,18.818461538461538,141.3748492980044,125.43692307692308
2024-01-01 06:07:00,271.6146575226236,TCP,163.170.238.222,25066,outbound,156.203.193.234,39701,ACK,0,2,509,65942,31550,0,163.170.238.222/25066/outbound/156.203.193.234/39701,1.8739783951372502,116.15720700703388,61.984282907662084,242.77776686078695,129.55206286836935
2024-01-01 06:08:00,58.81776132331,TCP,219.125.138.48,16110,inbound,206.149.158.22,53592,FIN,1,0,237,35943,78793,1,219.125.138.48/16110/inbound/206.149.158.22/53592,4.029395112426267,1339.6123590438935,332.4599156118143,611.0909220503682,151.65822784810126
2024-01-01 06:09:00,20.90145413246212,ICMP,113.37.63.68,18411,inbound,48.147.124.165,13842,CON,4,2,535,50908,79908,4,113.37.63.68/18411/inbound/48.147.124.165/13842,25.59630524314046,3823.08328853994,149.3607476635514,2435.6200136781204,95.15514018691589
2024-01-01 06:10:00,30.32332261309025,ICMP,136.161.175.115,28066,inbound,55.67.206.87,23710,CON,4,1,16,30643,54850,4,136.161.175.115/28066/inbound/55.67.206.87/23710,0.5276466634000383,1808.838717968256,3428.125,1010.5422941604608,1915.1875
2024-01-01 06:11:00,5.564725512899763,UDP,184.203.229.64,24912,inbound,217.0.134.184,64025,CON,4,3,534,72880,63190,4,184.203.229.64/24912/inbound/217.0.134.184/64025,95.9616065090934,11355.45677024272,118.33333333333333,13096.782551278515,136.47940074906367
2024-01-01 06:12:00,28.423443930702923,UDP,31.131.112.108,52642,outbound,95.139.105.132,25001,CON,2,4,997,6711,2437,2,31.131.112.108/52642/outbound/95.139.105.132/25001,35.07667833745662,85.73908235544812,2.444332998996991,236.10791205884792,6.731193580742227
2024-01-01 06:13:00,204.93373134756536,ICMP,178.68.157.119,27538,inbound,108.177.41.101,50856,REQ,2,0,584,88342,56210,2,178.68.157.119/27538/inbound/108.177.41.101/50856,2.8497016872714935,274.28378739988125,96.25,431.07593571393545,151.2705479452055
2024-01-01 06:14:00,21.449475673222672,ICMP,88.186.66.74,19347,outbound,124.139.102.145,41955,CON,2,3,816,84712,59291,2,88.186.66.74/19347/outbound/124.139.102.145/41955,38.042887967591994,2764.216753047178,72.66053921568627,3949.373928321879,103.81372549019608
2024-01-01 06:15:00,95.760791525099,TCP,45.3.153.154,19043,outbound,194.73.206.221,19478,ACK,3,2,446,47002,73617,3,45.3.153.154/19043/outbound/194.73.206.221/19478,4.657438528827354,768.7593098131913,165.0605381165919,490.82718773978314,105.38565022421524
2024-01-01 06:16:00,253.4781057597394,TCP,174.245.106.191,10914,inbound,108.121.16.195,14382,ACK,1,1,993,33143,1849,1,174.245.106.191/10914/inbound/108.121.16.195/14382,3.9174981090525445,7.294515612928655,1.8620342396777443,130.75291019972656,33.3766364551863
2024-01-01 06:17:00,7.079253527174177,UDP,219.233.50.49,41887,inbound,71.61.40.222,7692,REQ,4,2,503,5371,35598,4,219.233.50.49/41887/inbound/71.61.40.222/7692,71.05268911039867,5028.496276246465,70.77137176938369,758.695811554575,10.677932405566601
2024-01-01 06:18:00,244.35909792842185,ICMP,6.58.124.142,56441,inbound,243.251.250.246,46808,FIN,4,3,956,72967,33945,4,6.58.124.142/56441/inbound/243.251.250.246/46808,3.912275041545756,138.9144103402413,35.50732217573222,298.6056202473527,76.32531380753139
2024-01-01 06:19:00,84.62824695454263,UDP,245.29.169.228,46511,outbound,231.118.161.197,41793,FIN,2,0,230,77189,40429,2,245.29.169.228/46511/outbound/231.118.161.197/41793,2.7177686916230535,477.7246540592541,175.77826086956523,912.0949892943125,335.60434782608695
2024-01-01 06:20:00,35.53763180373471,ICMP,122.124.36.169,11307,inbound,242.229.44.57,10945,ACK,4,4,107,58845,45464,4,122.124.36.169/11307/inbound/242.229.44.57/10945,3.0108928076843653,1279.3199122295512,424.89719626168227,1655.8503483008083,549.9532710280374
2024-01-01 06:21:00,209.0514758927088,TCP,124.100.34.86,19303,outbound,179.125.161.43,35983,ACK,4,3,720,96976,73121,4,124.100.34.86/19303/outbound/179.125.161.43/35983,3.44412780118101,349.7750957641064,101.55694444444444,463.8857467324022,134.6888888888889
2024-01-01 06:22:00,188.7199597492872,UDP,134.195.17.251,48023,inbound,15.77.69.177,33352,REQ,0,0,389,62177,68394,0,134.195.17.251/48023/inbound/15.77.69.177/33352,2.061255208599997,362.409996753183,175.82005141388174,329.4670054116247,159.83804627249359
2024-01-01 06:23:00,263.2538568567632,UDP,201.112.28.76,63804,outbound,101.241.159.194,9883,FIN,4,3,720,59219,78641,4,201.112.28.76/63804/outbound/101.241.159.194/9883,2.7350026647159553,298.7268674387881,109.22361111111111,224.9501705580752,82.24861111111112
2024-01-01 06:24:00,220.5478060367853,ICMP,59.174.125.243,23932,inbound,3.213.85.73,59980,FIN,3,1,263,11673,4347,3,59.174.125.243/23932/inbound/3.213.85.73/59980,1.1924852245237665,19.710012437280657,16.52851711026616,52.92730047857766,44.38403041825095
2024-01-01 06:25:00,241.06393102241609,TCP,145.108.223.239,62608,inbound,51.66.252.75,24994,CON,2,2,563,21509,5058,2,145.108.223.239/62608/inbound/51.66.252.75/24994,2.33548004304156,20.981985892902685,8.984014209591475,89.22529350937995,38.204262877442275
2024-01-01 06:26:00,84.6821683141348,UDP,22.67.68.164,61766,outbound,93.175.144.6,9896,CON,1,4,65,86070,16870,1,22.67.68.164/61766/outbound/93.175.144.6/9896,0.7675759996942646,199.21549407449606,259.53846153846155,1016.388712210544,1324.1538461538462
2024-01-01 06:27:00,53.31411917953887,TCP,233.48.140.161,48490,inbound,13.119.65.3,59340,CON,1,0,265,24564,71598,1,233.48.140.161/48490/inbound/13.119.65.3/59340,4.97054071375717,1342.9463170701356,270.1811320754717,460.7409890291741,92.69433962264151
2024-01-01 06:28:00,225.20936401709335,UDP,109.85.52.122,51249,inbound,138.230.87.16,20254,REQ,0,4,338,42940,22303,0,109.85.52.122/51249/inbound/138.230.87.16/20254,1.5008256937946234,99.03229422692746,65.98520710059172,190.66702748976664,127.0414201183432
2024-01-01 06:29:00,242.06973830625245,TCP,87.178.130.41,38976,inbound,52.133.210.68,27732,ACK,1,4,301,48885,29252,1,87.178.130.41/38976/inbound/52.133.210.68/27732,1.2434433238374987,120.84120966410136,97.1827242524917,201.94593649766153,162.40863787375415
2024-01-01 06:30:00,297.1524920860019,ICMP,98.159.108.50,36194,inbound,224.201.136.218,19871,REQ,1,4,378,20762,29286,1,98.159.108.50/36194/inbound/224.201.136.218/19871,1.2720741372433086,98.55545815689824,77.47619047619048,69.8698498345121,54.925925925925924
2024-01-01 06:31:00,123.84404130573678,UDP,250.240.84.173,38687,inbound,205.210.20.23,57013,FIN,2,0,175,18328,67206,2,250.240.84.173/38687/inbound/205.210.20.23/57013,1.4130675820564775,542.6663995410721,384.0342857142857,147.99258653674926,104.73142857142857
2024-01-01 06:32:00,111.66822392925566,UDP,127.235.20.43,57507,inbound,230.3.151.186,28129,ACK,2,0,963,60821,60313,2,127.235.20.43/57507/inbound/230.3.151.186/28129,8.623760333199911,540.1088857489991,62.63032191069574,544.6580760389945,63.15784008307373
2024-01-01 06:33:00,232.9462469265248,TCP,139.102.67.242,45196,inbound,227.2.67.248,60871,CON,3,4,152,49323,74905,3,139.102.67.242/45196/inbound/227.2.67.248/60871,0.6525110492462383,321.554869367036,492.79605263157896,211.73554264455402,324.49342105263156
2024-01-01 06:34:00,102.30698172188004,TCP,129.91.190.23,62405,outbound,101.167.175.53,5946,REQ,0,2,476,7486,16625,0,129.91.190.23/62405/outbound/101.167.175.53/5946,4.652663894376229,162.50112866387562,34.9264705882353,73.171936792648,15.72689075630252
2024-01-01 06:35:00,279.2341219485091,UDP,125.226.140.110,48953,outbound,35.222.55.107,5416,REQ,1,3,266,6962,12254,1,125.226.140.110/48953/outbound/35.222.55.107/5416,0.9526056419746959,43.884321566759105,46.067669172932334,24.93248300536779,26.172932330827066
2024-01-01 06:36:00,257.53798427771926,ICMP,98.138.227.178,10367,inbound,217.39.204.67,53359,CON,3,4,329,40208,12002,3,98.138.227.178/10367/inbound/217.39.204.67/53359,1.2774814593765664,46.60283427184665,36.48024316109422,156.12454260976588,122.2127659574468
2024-01-01 06:37:00,128.755308809768,TCP,253.16.98.251,11661,inbound,46.77.140.154,62401,REQ,0,1,973,91888,51192,0,253.16.98.251/11661/inbound/46.77.140.154/62401,7.556969953274529,397.5913729167828,52.61253854059609,713.6637770467522,94.43782117163413
2024-01-01 06:38:00,225.28623323067004,TCP,82.103.213.248,35748,inbound,6.16.163.231,14565,CON,1,4,816,75123,33922,1,82.103.213.248/35748/inbound/6.16.163.231/14565,3.622058872831788,150.5728934855391,41.57107843137255,333.45579498007646,92.0625
2024-01-01 06:39:00,226.38740793799624,TCP,152.249.18.164,40815,outbound,241.98.80.232,20575,FIN,1,0,163,80240,29426,1,152.249.18.164/40815/outbound/241.98.80.232/20575,0.7200047099997849,129.98072758560534,180.5276073619632,354.436674419526,492.26993865030676
2024-01-01 06:40:00,31.026848263896188,UDP,231.84.7.27,30158,outbound,2.248.76.179,20405,ACK,2,3,438,83063,66134,2,231.84.7.27/30158/outbound/2.248.76.179/20405,14.116806073070288,2131.5087964302065,150.99086757990867,2677.1330201996284,189.6415525114155
2024-01-01 06:41:00,270.77561671320206,UDP,5.144.100.163,47854,inbound,66.51.91.170,48807,FIN,4,1,343,27301,11690,4,5.144.100.163/47854/inbound/66.51.91.170/48807,1.2667314884681657,43.17227726003749,34.08163265306123,100.82517891157258,79.59475218658892
2024-01-01 06:42:00,151.62518649711234,UDP,118.146.254.63,48125,outbound,251.217.21.110,56697,FIN,0,3,367,68678,26487,0,118.146.254.63/48125/outbound/251.217.21.110/56697,2.4204422001287327,174.68733666160693,72.1716621253406,452.9458567314471,187.133514986376
2024-01-01 06:43:00,247.95459408571168,UDP,91.116.97.10,4931,inbound,107.182.66.226,37019,CON,1,3,465,50066,7953,1,91.116.97.10/4931/inbound/107.182.66.226/37019,1.8753433535466626,32.07442084033679,17.10322580645161,201.9160007283166,107.66881720430108
2024-01-01 06:44:00,96.08287534908044,ICMP,54.172.46.139,34599,inbound,188.185.139.215,23972,REQ,0,1,750,54874,26913,0,54.172.46.139/34599/inbound/188.185.139.215/23972,7.805761404154085,280.1019422266652,35.884,571.1111350554016,73.16533333333334
2024-01-01 06:45:00,268.6674162260105,ICMP,246.148.245.138,58554,inbound,69.83.102.38,27752,FIN,3,4,199,10486,43431,3,246.148.245.138/58554/inbound/69.83.102.38/27752,0.7406927226061372,161.65339515330223,218.2462311557789,39.0296677851656,52.69346733668342
2024-01-01 06:46:00,116.8215834523755,UDP,231.219.4.208,47823,inbound,13.40.56.180,60096,FIN,3,4,500,77328,28598,3,231.219.4.208/47823/inbound/13.40.56.180/60096,4.280031011596708,244.8006537392853,57.196,661.9324761295005,154.656
2024-01-01 06:47:00,3.350211678941478,ICMP,184.19.168.45,5851,outbound,237.11.12.119,3048,FIN,4,4,16,15325,50006,4,184.19.168.45/5851/outbound/237.11.12.119/3048,4.775817629844604,14926.221024875578,3125.375,4574.337823585534,957.8125
